Date,Storage Routing: Default Link #115 - Storage routing: Downstream Flow (ML.day^-1),Storage Routing: Default Link #115 - Storage routing: Upstream Flow (ML.day^-1),Storage Routing: Default Link #115 - Storage routing: Storage Volume (ML)
1896-03-04,126.641229554318,126.1597,3.59674622249855
1896-03-05,108.709162002155,108.32,3.20758422034384
1896-03-06,94.7510313241473,94.4369,2.89345289619657
1896-03-07,83.8506269627903,83.5972,2.64002593340626
1896-03-08,75.3021491943643,75.0976,2.43547673904197
1896-03-09,68.5645343120255,68.3992,2.27014242701649
1896-03-10,63.2222953470247,63.0883,2.13614707999183
1896-03-11,58.9550742600198,58.846,2.02707281997205
1896-03-12,55.5164366557859,55.4271,1.93773616418613
1896-03-13,52.7170537728291,52.6433,1.86398239135705
1896-03-14,50.4118707915219,50.3504,1.80251159983516
1896-03-15,48.4880410091819,48.4362,1.75067059065328
1896-03-16,46.8593898935143,46.8151,1.70638069713902
1896-03-17,45.4615216004995,45.4232,1.6680590966395
1896-03-18,44.2382766816281,44.2045,1.6342824150114
1896-03-19,43.1547151562703,43.1246,1.60416725874112
1896-03-20,42.1811204625555,42.1539,1.57694679618561
1896-03-21,41.3010413296426,41.2763,1.55220546654306
1896-03-22,40.4756246645751,40.4523,1.52888080196794
1896-03-23,39.7055677452513,39.6837,1.50701305671663
1896-03-24,38.9825292430747,38.9619,1.48638381364194
1896-03-25,38.2941300101065,38.2744,1.46665380353546
1896-03-26,37.6413900463396,37.6226,1.44786375719585
1896-03-27,39.0288553473348,39.0687,1.48770840986107
1896-03-28,37.2412048085955,37.1898,1.43630360126555
1896-03-29,49.1798332478375,49.5129,1.76937035342809
1896-03-30,45.9754874519169,45.8883,1.68218290151124
1896-03-31,43.0591798426003,42.9785,1.60150305891092
1896-04-01,40.6865506786674,40.6199,1.53485238024347
1896-04-02,38.7418564391519,38.6865,1.47949594109155
1896-04-03,37.1282605703918,37.0818,1.43303537069976
1896-04-04,35.7705840079416,35.7311,1.39355136275815
1896-04-05,34.6115056143894,34.5775,1.35954574836874
1896-04-06,33.6083611427002,33.5787,1.32988460566853
1896-04-07,32.7292753474976,32.7031,1.30370925817095
1896-04-08,31.9333511337975,31.9095,1.27985812437343
1896-04-09,31.212917373337,31.1912,1.25814075103639
1896-04-10,30.5571763909654,30.5373,1.23826436007104
1896-04-11,29.9456330057625,29.927,1.21963135430857
1896-04-12,29.3654651570212,29.3477,1.20186619728736
1896-04-13,28.8171700078731,28.8003,1.18499618941422
1896-04-14,28.2947487266943,28.2786,1.1688474627199
1896-04-15,27.7924957242991,27.7769,1.15325173842081
1896-04-16,27.3073321149325,27.2922,1.13811962348831
1896-04-17,26.8366449645625,26.8219,1.12337465892582
1896-04-18,26.3791924485787,26.3648,1.10898221034709
1896-04-19,25.9297997536338,25.9156,1.09478245671327
1896-04-20,25.4904422663064,25.4765,1.08084019040687
1896-04-21,25.0605017155373,25.0468,1.0671384748696
1896-04-22,53.3954935429371,54.2103,1.88194493193246
1896-04-23,68.1171218196732,68.4942,2.25902311225925
1896-04-24,56.6416063971752,56.3497,1.96711671508408
1896-04-25,49.182377704226,48.9847,1.76943901085811
1896-04-26,43.3889459691959,43.2302,1.61069304166221
1896-04-27,38.8450426824244,38.7168,1.48245035923775
1896-04-28,35.2542139546165,35.1502,1.37843640462124
1896-04-29,32.4031813367542,32.3187,1.29395506786708
1896-04-30,30.1231065863424,30.0542,1.22504848152468
1896-05-01,28.2820931391297,28.2255,1.16845534239494
1896-05-02,26.7797668338143,26.7329,1.12158850858066
1896-05-03,25.5391012654269,25.4999,1.08238724315372
1896-05-04,24.5007750605268,24.4676,1.04921218262696
1896-05-05,23.6191452563449,23.5907,1.02076692628209
1896-05-06,22.8591349059202,22.8344,0.99603202036193
1896-05-07,22.1937253197709,22.1719,0.974206700591065
1896-05-08,21.6021415633976,21.5826,0.954665137193431
1896-05-09,21.0691218929993,21.0514,0.936943244194172
1896-05-10,20.5815105541328,20.5652,0.920632690061422
1896-05-11,20.1288288387671,20.1136,0.90540385129433
1896-05-12,19.7056151144956,19.6913,0.891088736798691
1896-05-13,19.3053110926283,19.2917,0.87747764417042
1896-05-14,18.9236432825545,18.9106,0.864434361615884
1896-05-15,18.5576688746898,18.5451,0.851865486926061
1896-05-16,18.2045850304838,18.1924,0.83968045644222
1896-05-17,17.8634296240318,17.8516,0.827850832410415
1896-05-18,17.5303057544105,17.5187,0.816245077999898
1896-05-19,17.2051803789272,17.1938,0.804864699072736
1896-05-20,16.892205954235,16.8812,0.793858744837722
1896-05-21,26.8670302799081,27.1975,1.12432846492967
1896-05-22,36.9027267426372,37.2049,1.42650172229249
1896-05-23,31.0628018836931,30.8899,1.25359983859944
1896-05-24,32.4868400244057,32.5297,1.2964598141937
1896-05-25,28.8019335609573,28.69,1.18452625323644
1896-05-26,25.7658398264872,25.6709,1.08958642674923
1896-05-27,23.3611920882703,23.284,1.01239433847896
1896-05-28,21.4467831681664,21.3839,0.949511170312591
1896-05-29,19.9101931284571,19.8587,0.898018041855488
1896-05-30,18.6650580526648,18.6226,0.855559989190642
1896-05-31,17.6449158221634,17.6096,0.820244167027213
1896-06-01,16.7985874535993,16.7689,0.790556713427941
1896-06-02,16.0867599217517,16.0615,0.765296791676235
1896-06-03,15.4791822489724,15.4574,0.74351454270383
1896-06-04,14.9525535894392,14.9335,0.724460953264666
1896-06-05,14.489010359889,14.4721,0.707550593375698
1896-06-06,14.0747280605293,14.0595,0.69232253284637
1896-06-07,13.6992006055591,13.6853,0.67842192728724
1896-06-08,13.3551203952296,13.3423,0.665601532057623
1896-06-09,13.0372185673923,13.0253,0.65368296466535
1896-06-10,12.7332638022477,12.7218,0.642219162417636
1896-06-11,12.448405811576,12.4376,0.631413350841624
1896-06-12,12.1776291036521,12.1673,0.621084247189472
1896-06-13,11.9117965109523,11.9016,0.610887736237137
1896-06-14,11.6564480732634,11.6466,0.601039662973695
1896-06-15,11.410053986991,11.4005,0.591485675982662
1896-06-16,11.1702481792313,11.1609,0.582137496751344
1896-06-17,10.935980848541,10.9268,0.572956648210371
1896-06-18,10.7069243010456,10.6979,0.563932347164813
1896-06-19,10.4847974966977,10.476,0.555134850467141
1896-06-20,10.2648569398044,10.2561,0.546377910662728
1896-06-21,10.045865867749,10.0371,0.537612042913688
1896-06-22,9.83181443038625,9.8232,0.528997612527437
1896-06-23,9.62208604611204,9.6136,0.520511566415395
1896-06-24,9.41560014426158,9.4072,0.512111422153812
1896-06-25,9.21221898114014,9.2039,0.503792441013673
1896-06-26,9.01174512033499,9.0035,0.495547320678683
1896-06-27,8.81426687135867,8.8061,0.487380449320015
1896-06-28,8.61959567980257,8.6115,0.479284769517446
1896-06-29,8.42762813173274,8.4196,0.471256637784705
1896-06-30,8.23836011954604,8.2304,0.463296518238663
1896-07-01,8.05169553347827,8.0438,0.455400984760394
1896-07-02,7.86772642314916,7.8599,0.447574561611234
1896-07-03,7.68616881812897,7.6784,0.439805743482265
1896-07-04,7.50720294914308,7.4995,0.43210279433919
1896-07-05,7.3306444513731,7.323,0.424458342966091
1896-07-06,7.15868950265286,7.1512,0.41696884031323
1896-07-07,33.7410483406013,34.6579,1.33382049971188
1896-07-08,52.8170860141193,53.3499,1.86663448559259
1896-07-09,38.0930601671627,37.6873,1.46087431842987
1896-07-10,42.3192559455248,42.4392,1.5808183729051
1896-07-11,35.0104369096154,34.8009,1.3712814632897
1896-07-12,29.0619442065396,28.8832,1.19253725675006
1896-07-13,24.433196298889,24.2877,1.04704095786102
1896-07-14,20.8279528622503,20.7098,0.92888809561075
1896-07-15,18.010626325352,17.9147,0.83296177025872
1896-07-16,15.8054250587831,15.7277,0.755236711475656
1896-07-17,14.0599591028832,13.9965,0.691777608592429
1896-07-18,75.4642693663305,77.2119,2.43940824226197
1896-07-19,231.537160127543,234.7529,5.65514811471858
1896-07-20,156.401687686176,154.9602,4.21366042854294
1896-07-21,84.3296315067229,82.7673,2.65132892181998
1896-07-22,67.823805361097,67.4242,2.25172356072294
1896-07-23,55.5267182524548,55.213,1.93800530826813
1896-07-24,46.0190277366264,45.7644,1.68337757164169
1896-07-25,38.6466104505351,38.44,1.47676712110663
1896-07-26,32.9146244964258,32.7471,1.30924262468082
1896-07-27,28.4451388234867,28.3094,1.17350380119416
1896-07-28,24.9489305458829,24.839,1.06357325531122
1896-07-29,22.2018007107872,22.1127,0.974472544523993
1896-07-30,20.0311654041925,19.9588,0.902107140331485
1896-07-31,18.3046668757036,18.2457,0.843140264627844
1896-08-01,16.9204849859419,16.8722,0.794855278685966
1896-08-02,15.8003021665003,15.7605,0.755053112185635
1896-08-03,14.8838887360577,14.8508,0.721964376127897
1896-08-04,14.1248920275392,14.0971,0.694172348588705
1896-08-05,13.4877204829554,13.4641,0.67055186563335
1896-08-06,12.9449420227526,12.9246,0.650209842880744
1896-08-07,12.4753709659895,12.4576,0.632438876891281
1896-08-08,12.0633318272368,12.0476,0.616707049654508
1896-08-09,11.6951705276158,11.681,0.602536522038745
1896-08-10,11.3620193796948,11.3491,0.589617142343901
1896-08-11,11.0565301378823,11.0446,0.57768700446163
1896-08-12,10.772948546049,10.7618,0.566538458412668
1896-08-13,10.5109648274952,10.5006,0.556173630917518
1896-08-14,10.2619132399326,10.252,0.546260390984931
1896-08-15,10.019122114663,10.0094,0.536538276321971
1896-08-16,9.78541418332911,9.776,0.527124092992855
1896-08-17,9.56060875746657,9.5515,0.518015335526283
1896-08-18,9.34364205907039,9.3348,0.509173276455891
1896-08-19,9.13274407139474,9.1241,0.500529205061146
1896-08-20,8.92688577142929,8.9184,0.492043433631852
1896-08-21,8.72554692658689,8.7172,0.483696507044957
1896-08-22,8.52822715637999,8.52,0.47546935066496
1896-08-23,8.33461879530562,8.3265,0.467350555359339
1896-08-24,8.1444217835877,8.1364,0.45932877177164
1896-08-25,7.95877515771793,7.9509,0.451453614053714
1896-08-26,7.77408048273468,7.7662,0.443573131319034
1896-08-27,7.59230189672182,7.5845,0.435771234597208
1896-08-28,7.41361485644415,7.4059,0.428056378153061
1896-08-29,7.23764318737738,7.23,0.420413190775682
1896-08-30,7.06427564740512,7.0567,0.412837543370561
1896-08-31,6.89341185644194,6.8859,0.405325686928625
1896-09-01,6.7249518854462,6.7175,0.397873801482425
1896-09-02,6.55889155341127,6.5515,0.390482248071157
1896-09-03,6.39570917015942,6.3884,0.383173077911736
1896-09-04,6.23389411219043,6.2266,0.37587896572131
1896-09-05,6.07433874874261,6.0671,0.368640216978701
1896-09-06,5.91861107604153,5.9115,0.361529140937171
1896-09-07,5.76907261048328,5.7622,0.354656530453891
1896-09-08,5.61254186116685,5.6053,0.347414669287038
1896-09-09,5.4590504460789,5.4519,0.340264223208138
1896-09-10,5.31018320024849,5.3032,0.333281022959651
1896-09-11,5.16352748362464,5.1566,0.326353539335006
1896-09-12,5.02403490914111,5.0174,0.319718630193898
1896-09-13,4.87894996920559,4.872,0.312768660988305
1896-09-14,4.7358077315178,4.7289,0.305860929470504
1896-09-15,4.59676028444738,4.59,0.299100645023121
1896-09-16,4.45980855508129,4.4531,0.292392089941831
1896-09-17,4.33257862498391,4.3263,0.286113464957925
1896-09-18,4.19522996013413,4.1884,0.279283504823798
1896-09-19,4.06045646368155,4.0537,0.272527041142251
1896-09-20,3.93056497845649,3.924,0.26596206268576
1896-09-21,3.80271498156525,3.7962,0.25944708112051
1896-09-22,3.6765814052571,3.6701,0.252965675863408
1896-09-23,3.55823213921981,3.5521,0.246833536643596
1896-09-24,3.432187247999,3.4256,0.240246288644593
1896-09-25,3.30861690152943,3.3021,0.233729387115157
1896-09-26,3.18906323824578,3.1827,0.227366148869378
1896-09-27,3.07132516454001,3.065,0.221040984329369
1896-09-28,2.9551982761179,2.9489,0.214742708211467
1896-09-29,2.8409566981592,2.8347,0.208486010052263
1896-09-30,2.72776173732711,2.7215,0.202224272725155
1896-10-01,2.61793766496668,2.6118,0.196086607758475
1896-10-02,2.50696747620069,2.5007,0.189819131557788
1896-10-03,2.39773731661569,2.3915,0.183581814942096
1896-10-04,2.29068242571597,2.2845,0.177399389226125
1896-10-05,2.18516475975868,2.179,0.171234629467439
1896-10-06,2.0810558464512,2.0749,0.165078783016239
1896-10-07,1.97844319730548,1.9723,0.158935585710756
1896-10-08,1.87714326674756,1.871,0.152792318963199
1896-10-09,1.78063052850317,1.7747,0.14686179046003
1896-10-10,1.68025391557301,1.674,0.140607874887019
1896-10-11,1.58163600389651,1.5754,0.134371870990509
1896-10-12,1.48566283024776,1.4795,0.128209040742753
1896-10-13,1.39107226463878,1.3849,0.122036776103974
1896-10-14,1.29779054434801,1.2916,0.115846231755964
1896-10-15,1.20852881707281,1.2025,0.109817414683155
1896-10-16,8.29253769089807,8.6483,0.465579723785086
1896-10-17,17.8012896607668,18.1614,0.825690063018294
1896-10-18,14.4612562139464,14.3421,0.706533849071891
1896-10-19,11.5804361323332,11.472,0.598097716738697
1896-10-20,9.33190424617988,9.2425,0.508693470558821
1896-10-21,7.57928279341277,7.5058,0.435210677146051
1896-10-22,6.20867284502678,6.1482,0.374737832119275
1896-10-23,5.13217176887941,5.0823,0.324866063239862
1896-10-24,4.28215370738286,4.2409,0.283612355857003
1896-10-25,3.606663337784,3.5724,0.249349018073001
1896-10-26,3.06571113075572,3.0371,0.220737887317284
1896-10-27,2.62846044874973,2.6044,0.196677438567559
1896-10-28,2.27130475487642,2.2509,0.176272683691136
1896-10-29,1.97607953010788,1.9586,0.158793153583255
1896-10-30,1.728752281201,1.7136,0.143640872382257
1896-10-31,1.52734347967594,1.5146,0.130897392706318
1896-11-01,51.0695768481384,52.7588,1.82012054456793
1896-11-02,667.814581456398,678.5106,12.5161390881701
1896-11-03,1035.9227541814,1040.8036,17.3969849067683
1896-11-04,594.412092862581,588.4846,11.4694920441875
1896-11-05,340.935572653969,337.0254,7.55931939021894
