Date,Flow [ML/d],M1,M2,M3,M4
2010-10-08,73.80608202,73.80608202,75.34979852453168,77.29192313819148,75.2276245763879
2010-10-09,73.25835975,73.25835975,74.55174781521157,76.37856000175951,73.79609004027144
2010-10-10,74.80501122,74.80501122,74.22356792818019,75.58772044454301,73.53613600663927
2010-10-11,75.39279039,75.39279039,74.37302971028214,75.05025212937724,74.68981615317911
2010-10-12,72.60735469,72.60735469,74.26717453031428,74.70367869513711,73.05632702235579
2010-10-13,72.5941388,72.5941388,73.82132355344976,74.40275230933182,75.36797088700479
2010-10-14,71.50632414,71.50632414,73.14922890401928,74.0311136411314,74.41376016723493
2010-10-15,76.85366387,76.85366387,73.35954302920125,73.751510005809,71.15794944655538
2010-10-16,87.66649232,87.66649232,76.07197879631558,74.15153296585196,73.21095205287136
2010-10-17,84.03580583,84.03580583,79.4380712421585,75.4590976340987,76.22204993177282
2010-10-18,69.04256475,69.04256475,79.44803354569386,76.83134808486581,83.50698454191183
2010-10-19,68.52079815,68.52079815,76.62575993985185,77.29218443662035,85.44225276361335
2010-10-20,68.53663818,68.53663818,73.35226499461852,76.5716607217369,75.59474447107955
2010-10-21,68.31143687,68.31143687,70.93469390339268,75.0407408871394,64.12103183107716
2010-10-22,67.45487067,67.45487067,69.3863784652659,73.23050961307455,66.17499211254925
2010-10-23,68.2109549,68.2109549,68.57496139062194,71.56382384717556,71.91734403322526
2010-10-24,68.23382103,68.23382103,68.25888235421777,70.26390712145421,66.45453049479377
2010-10-25,66.55187556,66.55187556,67.91280695827935,69.31476990988345,66.87120112758747
2010-10-26,64.95382471,64.95382471,67.20829656527415,68.5451913336506,69.55067415092712
2010-10-27,64.45995107,64.45995107,66.30220061455246,67.80223540335942,66.07169576323487
2010-10-28,63.96359153,63.96359153,65.43118790494954,67.03207709690703,65.34502652194102
2010-10-29,63.47220402,63.47220402,64.69024730040186,66.25408096307356,64.38961801437259
2010-10-30,62.9916732,62.9916732,64.06717248924124,65.5067703767331,63.40646873658986
2010-10-31,62.51693808,62.51693808,63.51975409693985,64.81533521623881,64.17840014346562
2010-11-01,62.04794543,62.04794543,63.013657479700576,64.1852407624859,62.578293510225066
2010-11-02,61.58276835,61.58276835,62.52877262983098,63.60873383764071,62.51386201109434
2010-11-03,61.13168215,61.13168215,62.056777523055075,63.073460090440875,62.346371184888454
2010-11-04,60.6767986,60.6767986,61.59308907003275,62.567580685082014,61.19182408157441
2010-11-05,63.91586087,63.91586087,61.73079032603986,62.20927780607341,61.513405514091076
2010-11-06,65.93298643,65.93298643,62.66784440103269,62.1864447325906,61.150675551506225
2010-11-07,60.06325773,60.06325773,62.914702065608836,62.3515689419428,62.78468222517361
2010-11-08,58.8853571,58.8853571,62.10289524095815,62.37018547726129,64.73185073714873
2010-11-09,58.44148393,58.44148393,60.854799378496296,62.04780987095325,62.99861964163451
2010-11-10,57.99511723,57.99511723,59.70897288934441,61.4139941492492,58.31263814045793
2010-11-11,57.55466731,57.55466731,58.82680400473008,60.61466903293636,56.90211618418982
2010-11-12,57.1247905,57.1247905,58.16138761986693,59.79209341682628,58.8982743704409
