Date,picnic_sacr_fors_dsflow
09/04/1903, 1012.48688233745
10/04/1903, 957.513942235991
11/04/1903, 916.916244044084
12/04/1903, 884.239423574097
13/04/1903, 856.98722702211
14/04/1903, 833.770258176061
15/04/1903, 812.91040167684
16/04/1903, 793.90286714405
17/04/1903, 776.037143104255
18/04/1903, 758.982890911548
19/04/1903, 742.624310075753
20/04/1903, 769.499584552822
21/04/1903, 8883.91032546506
22/04/1903, 19581.273687208
23/04/1903, 7785.24047373004
24/04/1903, 3627.16720086495
25/04/1903, 2845.36955985091
26/04/1903, 2191.57678049572
27/04/1903, 1748.71933889503
28/04/1903, 1455.83262866218
