Date,Rain,Mpot,ObsFlow
1979-02-11,15.2,4.7571,1937.69
1979-02-12,0,4.7571,1699.42
1979-02-13,7.4,4.6429,1910.41
1979-02-14,0,4.4,1654.62
1979-02-15,0,4.0857,1480.05
1979-02-16,12.4,4.1286,1418.22
1979-02-17,1,3.9429,1375.05
1979-02-18,0,4.1571,1294.35
1979-02-19,10,4.4143,1345.9
1979-02-20,1,4.2286,1337.12
1979-02-21,0,4.0714,1295.11
1979-02-22,36.4,4,1268.85
1979-02-23,10,3.7143,1238.51
1979-02-24,0.4,3.7,1573.5
1979-02-25,0,3.5714,1618.54
1979-02-26,0,3.5714,1594.5
1979-02-27,0,3.8,1498
1979-02-28,0,4.0571,1590.15
1979-03-01,0,4.6714,1419.39
1979-03-02,0,4.8,1263.28
1979-03-03,2.2,4.5143,1215.92
1979-03-04,2.5,4.6714,1934.19
1979-03-05,4.1,4.6714,1585.73
1979-03-06,2.4,4.5,1671.95
1979-03-07,36.2,4.3286,1592.34
1979-03-08,0,4.0143,3349.55
1979-03-09,0,4.0571,2891.84
1979-03-10,1.8,4.0857,2121.19
1979-03-11,40.5,3.8571,1905.82
1979-03-12,4.1,3.7857,2123.23
1979-03-13,4.2,3.6143,2478.34
1979-03-14,26.1,3.4571,1988.67
1979-03-15,23.5,3.4,2411.39
1979-03-16,23.4,3.6571,4519.39
1979-03-17,0,4.0714,2723.3
1979-03-18,0,4.1286,2083.92
1979-03-19,0,4.4143,1767.48
1979-03-20,0,4.8571,1544.39
1979-03-21,0,5.4571,1318.69
1979-03-22,0,5.7857,1163.08
1979-03-23,0,5.9429,1097.13
1979-03-24,0,6.2429,1034.66
1979-03-25,0,6.4714,985.65
1979-03-26,0,6.4857,955.94
1979-03-27,0,6.4286,927.07
1979-03-28,0,6.1857,895.07
1979-03-29,0,6.1,862.35
1979-03-30,0,5.9,848.2
1979-03-31,10.4,5.4714,829.33
1979-04-01,0,5.2857,821.94
1979-04-02,0,4.9,833.56
1979-04-03,2,4.7714,807.59
1979-04-04,4.2,4.7286,794.08
1979-04-05,5.1,4.6286,780.86
1979-04-06,4.5,4.4143,762.83
1979-04-07,2,4.2571,742.09
1979-04-08,3.1,4.1143,739
1979-04-09,7.4,3.9,736.94
1979-04-10,7.6,3.6714,716.75
1979-04-11,5,3.4571,727.66
1979-04-12,8,2.9857,727.76
1979-04-13,17,2.6429,709.06
1979-04-14,22.2,2.3571,734.48
1979-04-15,32,2.0857,872.19
1979-04-16,2.1,2.4286,1256.81
1979-04-17,1.2,2.7,1371.3
1979-04-18,0,3.0143,1095.7
1979-04-19,0,3.5714,956.7
1979-04-20,0,4.0714,859.94
1979-04-21,0,4.4571,787.82
1979-04-22,0,4.9143,737.54
1979-04-23,0,4.9429,712
1979-04-24,0,4.8714,687.27
1979-04-25,0,4.6714,667.62
1979-04-26,0,4.4714,651.01
1979-04-27,0,4.4857,632.01
1979-04-28,0,4.2143,620.29
1979-04-29,8,4.1714,613.16
1979-04-30,0,3.9857,608.72
1979-05-01,0,3.8857,601.79
1979-05-02,10.4,3.9143,601.71
1979-05-03,0,3.8,606.05
1979-05-04,0,3.6571,608.63
1979-05-05,0,3.8857,593.17
1979-05-06,0,3.8857,575.14
1979-05-07,0,4.0857,564.05
1979-05-08,0,4.2714,553.15
1979-05-09,0,4.2429,542.38
1979-05-10,0,4.2714,529.63
1979-05-11,0,4.2571,520.46
1979-05-12,0,4.3857,515.25
1979-05-13,0,4.2143,493.79
1979-05-14,0,3.9286,473.52
1979-05-15,0,3.5143,475.65
1979-05-16,0,3.2143,476.06
1979-05-17,0,3.1857,476.06
1979-05-18,0,2.8571,470.1
1979-05-19,6.5,2.5286,455.94
1979-05-20,8.2,2.4571,460.66
1979-05-21,4.4,2.4857,484.84
1979-05-22,0,2.6429,505.26
1979-05-23,0,2.7714,507.85
1979-05-24,0,2.7571,520.35
1979-05-25,0,2.9429,539.17
1979-05-26,0,2.9286,546.35
1979-05-27,0,3.0857,552.44
1979-05-28,0,3.1714,557.18
1979-05-29,6.8,3.2857,556.16
1979-05-30,0,3.4714,544.36
1979-05-31,0,3.4,502.61
1979-06-01,0,3.4286,479.86
1979-06-02,8.4,3.4286,463.74
1979-06-03,7.6,3.3,461.91
1979-06-04,0,3.3143,492.16
1979-06-05,1,3.1571,509.64
1979-06-06,4.8,2.9429,493.77
1979-06-07,6.8,3.0857,486.94
1979-06-08,0,3.1857,501.65
1979-06-09,0,3.3143,502.51
1979-06-10,0,3.4,484.02
1979-06-11,0,3.3143,456.12
1979-06-12,1.6,3.1857,435.54
1979-06-13,0,3.3429,414.73
1979-06-14,0,3.2286,414.24
1979-06-15,0,3.0286,409.53
1979-06-16,0,3.0286,389.49
1979-06-17,0,3,383.19
1979-06-18,5.6,2.8143,382.09
1979-06-19,3.6,2.6714,373.04
1979-06-20,5.2,2.3571,386.4
1979-06-21,44.6,2.3286,541.32
1979-06-22,0,2.5857,744.24
1979-06-23,0,2.7,727.94
1979-06-24,0,2.7429,647.99
1979-06-25,3.2,2.8143,583.67
1979-06-26,0,3.0857,543.54
1979-06-27,0,3.4429,510.79
1979-06-28,0,3.5286,485.22
1979-06-29,0,3.3714,465.46
1979-06-30,0,3.3,438.05
1979-07-01,0,3.1571,416.53
1979-07-02,0,3.3429,403.57
1979-07-03,0,3.4286,390.98
1979-07-04,0,3.3286,378.67
1979-07-05,0,3.3143,366.63
1979-07-06,0,3.0714,354.86
1979-07-07,0,3.0571,343.36
1979-07-08,0,3,336.36
1979-07-09,0,2.9571,336.28
1979-07-10,0,2.9571,336.28
1979-07-11,0,2.8571,332.03
1979-07-12,0,2.7286,321.14
1979-07-13,0,2.8571,314.48
1979-07-14,7.4,2.7286,314.4
1979-07-15,3.6,2.7571,327.06
1979-07-16,3.6,2.6143,343
1979-07-17,1.6,2.4571,336.36
1979-07-18,3.4,2.4429,336.28
1979-07-19,0,2.5,419.23
1979-07-20,0,2.5714,407.48
1979-07-21,0,2.6571,374.28
1979-07-22,0,2.8571,354.97
1979-07-23,0,3.1429,343.38
1979-07-24,0,3.4143,332.14
1979-07-25,0,3.5714,321.17
1979-07-26,0,3.6429,310.44
1979-07-27,3.6,3.6429,299.98
1979-07-28,4,3.4429,289.76
1979-07-29,0,3.6571,287.38
1979-07-30,0,3.8429,293.43
1979-07-31,0,3.9857,289.66
1979-08-01,0,4.1571,279.78
1979-08-02,0,4.4429,270.04
1979-08-03,0,4.7571,264.12
1979-08-04,0,4.9857,260.48
1979-08-05,0,4.7,251.31
1979-08-06,0,4.4429,245.68
1979-08-07,0,4.2143,242.21
1979-08-08,0,4.1857,236.8
1979-08-09,0,4.1571,236.73
1979-08-10,0,4.1571,233.42
1979-08-11,0,4.5,231.46
1979-08-12,0,5.0143,233.35
1979-08-13,0,5.2857,228.16
1979-08-14,0,5.2429,228.09
1979-08-15,0,5.1286,224.86
1979-08-16,0,5.0286,219.72
1979-08-17,0,4.7143,216.51
1979-08-18,0,4.3286,214.65
1979-08-19,0,3.9429,219.59
1979-08-20,0,3.9286,216.51
1979-08-21,0,4.2857,208.46
1979-08-22,0,4.7286,200.55
1979-08-23,0,4.9857,192.85
1979-08-24,4.6,5,191.07
1979-08-25,9.6,4.9857,192.73
1979-08-26,3.2,4.8857,213.33
1979-08-27,1.2,4.8,257.72
1979-08-28,0,4.7571,256.9
1979-08-29,0,4.5429,242.35
1979-08-30,0,4.4714,230.24
1979-08-31,0,4.9714,213.56
1979-09-01,0,5.4286,197.68
1979-09-02,2.6,5.5429,179.97
1979-09-03,3.2,5.2857,164.22
1979-09-04,5.1,5.1429,167.89
1979-09-05,0.9,5.0857,183.4
1979-09-06,0,5.0429,188.06
1979-09-07,0,4.9714,179.86
1979-09-08,0,4.9143,164.22
1979-09-09,0,5.1571,159.94
1979-09-10,0,5.5143,163.35
1979-09-11,0,5.7857,160.1
1979-09-12,0,5.8429,148.64
1979-09-13,0,5.8429,140.87
1979-09-14,0,5.8143,140.78
1979-09-15,0,5.8571,136.24
1979-09-16,0,5.7714,131.28
1979-09-17,11,5.5286,132.51
1979-09-18,3.9,5.3286,133.51
1979-09-19,1,5.2,145.47
1979-09-20,0.1,5.2143,153.24
1979-09-21,0,5.3143,153.34
1979-09-22,0,5.3,148.51
1979-09-23,0,5.4143,140.87
1979-09-24,0,5.7857,134.05
1979-09-25,0.4,5.6571,125.61
1979-09-26,6.7,5.6571,126.75
1979-09-27,19.6,5.2143,127.74
1979-09-28,5.4,4.8286,139.34
1979-09-29,0.4,4.5857,154.36
1979-09-30,0,4.4429,163.9
1979-10-01,0,4.3143,154.98
1979-10-02,0,4.5286,142.38
1979-10-03,0,4.7143,132.65
1979-10-04,0,5.3429,126.85
1979-10-05,0,5.8429,121.28
1979-10-06,0,6.3286,115.87
1979-10-07,0,6.9286,110.64
1979-10-08,0,7.3,107.48
1979-10-09,0,7.8286,105.54
1979-10-10,0,8.0714,104.42
1979-10-11,0,7.7286,101.85
1979-10-12,0,7.6286,96.75
1979-10-13,21.4,7.4429,98.78
1979-10-14,0,7.1429,94.89
1979-10-15,0,6.7286,103.67
1979-10-16,0,6.3857,139.9
1979-10-17,0,6.3857,144.77
1979-10-18,0,7.0286,132.67
1979-10-19,0,7.1857,124.74
1979-10-20,0,7.5714,113.94
1979-10-21,0,7.4571,107.52
1979-10-22,0,7.5857,105.54
1979-10-23,0,7.5571,106.37
1979-10-24,0,7.4571,110.52
1979-10-25,0,7.1571,101.93
1979-10-26,0,7.0143,91.44
1979-10-27,0,6.6286,88.61
1979-10-28,0,6.5429,92.05
1979-10-29,0,6.5429,95.83
1979-10-30,0,6.3714,93.08
1979-10-31,0.2,5.9143,93.05
1979-11-01,0.3,5.7429,91.33
1979-11-02,0.1,5.8,93.9
1979-11-03,0,5.8429,97.01
1979-11-04,0,5.8714,85.4
1979-11-05,0,5.9,81.72
1979-11-06,0,6.1429,87.36
1979-11-07,0,6.7,91.32
1979-11-08,0,6.9286,88.61
1979-11-09,0,6.8571,85.3
1979-11-10,0,7.0429,80.12
1979-11-11,0,7.2429,78.52
1979-11-12,0,7.3571,76.07
1979-11-13,0,7.5857,77.57
1979-11-14,0,7.7571,80.03
1979-11-15,0,7.7857,77.32
1979-11-16,0,7.9286,73.1
1979-11-17,0,7.9571,71.93
1979-11-18,0,8.1714,69.07
1979-11-19,0,8.3143,67.32
1979-11-20,0,8.2143,66.24
1979-11-21,0,8.2,63.52
1979-11-22,0,8.2,61.86
1979-11-23,0,8.0571,60.83
1979-11-24,0,7.9714,63.38
1979-11-25,14.2,7.7714,72.3
1979-11-26,0,7.7143,75.99
1979-11-27,0,7.6571,77.57
1979-11-28,0,7.5429,78.48
1979-11-29,0,7.5286,74.92
1979-11-30,0,7.7857,71.96
1979-12-01,0,7.9,70.16
1979-12-02,0,8.0429,67.99
1979-12-03,0,8.3286,64.58
1979-12-04,0,8.2857,64.54
1979-12-05,0,8.3429,63.5
1979-12-06,0,8.4857,59.73
1979-12-07,0,8.3286,61.33
1979-12-08,0,8.0857,56.33
1979-12-09,0,8.0714,59.2
1979-12-10,0,7.8714,59.35
1979-12-11,0,8.3,60.15
1979-12-12,0,8.8143,60.13
1979-12-13,0,8.9571,58.35
1979-12-14,0,9.2571,55.27
1979-12-15,0,9.6571,50.67
1979-12-16,0,9.4286,52.17
1979-12-17,0,9.5286,57.82
1979-12-18,0,9.2857,60.67
1979-12-19,0,8.8857,59.51
1979-12-20,0,8.7143,58.54
1979-12-21,0,8.3571,56.24
1979-12-22,0,8.1571,50.44
1979-12-23,0,8.3429,52.41
1979-12-24,0,8.0714,51.61
1979-12-25,7.5,7.9571,51.07
1979-12-26,14.6,7.6714,53.62
1979-12-27,0,7.4143,59.96
1979-12-28,5.2,7.0857,71.61
1979-12-29,9.4,6.5143,70.68
1979-12-30,0,5.7571,70.08
1979-12-31,0,5.3714,71.32
1980-01-01,0,5.0143,77.15
1980-01-02,0,4.9714,84.49
1980-01-03,0,4.9429,77.2
1980-01-04,0,4.9,69.04
1980-01-05,25,4.7,73.63
1980-01-06,7.4,4.6714,82.62
1980-01-07,5.6,4.5286,94.45
1980-01-08,0.8,4.8143,103.04
1980-01-09,0,4.8714,91.54
1980-01-10,0,4.7857,84.21
1980-01-11,7.3,4.9143,78.54
1980-01-12,2,5.5857,99.32
1980-01-13,0,6.2,91.29
1980-01-14,0,6.7286,85.43
1980-01-15,0,6.9143,99.69
1980-01-16,0,7.0429,111.18
1980-01-17,0,7.3714,100.74
1980-01-18,0,7.7143,82.27
1980-01-19,0,7.6857,81.48
1980-01-20,47.6,7.9143,71.66
1980-01-21,44.2,7.9286,69.77
1980-01-22,1,7.5143,67.02
1980-01-23,0,7.2,65.39
1980-01-24,0,6.9714,80.4
1980-01-25,0,6.9,98.12
1980-01-26,0,6.7857,101.41
1980-01-27,0,6.3857,78.11
1980-01-28,0,6.0143,73.11
1980-01-29,0,6.0286,68.97
1980-01-30,0,5.9714,69.98
1980-01-31,0,5.8571,67.92
1980-02-01,0,5.7857,73.18
1980-02-02,0,5.7,68.95
1980-02-03,0,5.9143,70.08
1980-02-04,0,6.1571,70.14
1980-02-05,0,6.0714,70.14
1980-02-06,0,6.1286,68.85
1980-02-07,0,6.1,66.4
1980-02-08,0,5.9714,67.3
1980-02-09,0,5.6,67.8
1980-02-10,0,4.9714,70.14
1980-02-11,14.6,4.3857,70.15
1980-02-12,7.6,4.3143,72.71
1980-02-13,0,4.1286,73.8
1980-02-14,0,4.0143,78.3
1980-02-15,0,4.0286,117.27
1980-02-16,0,4.3857,121.16
1980-02-17,0,4.3714,95.45
1980-02-18,3.4,4.7857,82.77
1980-02-19,0,4.8857,78.55
1980-02-20,0,5.1143,76.07
1980-02-21,0,5.1571,76.04
1980-02-22,22.2,5.2143,76.04
1980-02-23,0,5.3857,76.04
1980-02-24,0,5.8143,79.73
1980-02-25,4.6,6.0429,96.43
1980-02-26,7.2,6.0714,102.41
1980-02-27,15.6,5.8714,104.38
1980-02-28,9.4,5.9143,110.73
1980-02-29,0,5.8429,140.74
1980-03-01,0,5.5143,157.25
1980-03-02,46.2,5.3143,145.79
1980-03-03,0,4.9429,188.81
1980-03-04,42.6,4.8714,341.78
1980-03-05,37.6,4.8571,542.23
1980-03-06,6.6,4.4286,691.79
1980-03-07,0,4.2571,624.11
1980-03-08,0,4.1857,505.47
1980-03-09,0,4.2714,342.73
1980-03-10,6.2,4.2714,275.59
1980-03-11,5.9,3.9571,235.98
1980-03-12,0,4.0429,207.7
1980-03-13,0,4.6143,182.78
1980-03-14,0.4,4.7429,168.45
1980-03-15,0,4.9429,152.64
1980-03-16,0,5.0714,136.38
1980-03-17,0,4.7857,124.79
1980-03-18,17.4,4.6571,116.37
1980-03-19,9,4.3429,147.36
1980-03-20,0,4.1286,2902.44
1980-03-21,0,3.8857,3443.17
1980-03-22,21.4,3.6429,1511.19
1980-03-23,0,3.3429,1005.3
1980-03-24,0,3.5571,1034.44
1980-03-25,10,3.9429,1008.83
1980-03-26,0,4.3714,812.85
1980-03-27,0,4.3857,678.17
1980-03-28,0,4.6571,599.35
1980-03-29,0,4.7857,521.42
1980-03-30,0,5.0857,442.06
1980-03-31,0,5.3,389.82
1980-04-01,0,5.3714,346.51
1980-04-02,0,5.2857,317.24
1980-04-03,0,5.4286,296.19
1980-04-04,0,5.3857,276.19
1980-04-05,0,5.5286,257.15
1980-04-06,0,5.5571,242.35
1980-04-07,0,5.6429,230.24
1980-04-08,0,5.7143,216.64
1980-04-09,7.8,5.4429,205.46
1980-04-10,8.4,5.1857,192.91
1980-04-11,7.2,4.9143,200.17
1980-04-12,0,4.5857,222.63
1980-04-13,0,4.2429,223.81
1980-04-14,20,3.9571,219.66
1980-04-15,4.2,3.6429,240.12
1980-04-16,2.6,3.7286,273.19
1980-04-17,6.4,3.8286,273.29
1980-04-18,0,3.8714,264.01
1980-04-19,0,3.8286,258.27
1980-04-20,0,3.8571,246.72
1980-04-21,0,3.7429,272.47
1980-04-22,18,3.6714,293.01
1980-04-23,23,3.5571,289.92
1980-04-24,0,3.4286,411.91
1980-04-25,2.4,3.6571,604.1
1980-04-26,5.6,3.8571,529.03
1980-04-27,4.1,3.8857,473.18
1980-04-28,0,3.9143,373.65
1980-04-29,0,3.9571,318.79
1980-04-30,0,3.9714,288.6
1980-05-01,0,3.8143,289.55
1980-05-02,0,3.4857,293.51
1980-05-03,32.2,3.0857,297.44
1980-05-04,0,2.9286,339.96
1980-05-05,0,2.9571,399.8
1980-05-06,0,3.0286,439.43
1980-05-07,0,3.1571,451.68
1980-05-08,0,3.5143,426.29
1980-05-09,0,3.8,383.69
1980-05-10,0,4.1571,343.26
1980-05-11,0,4.3143,301.05
1980-05-12,0,4.4,279.26
1980-05-13,0,4.4286,259.97
1980-05-14,0,4.5143,247.13
1980-05-15,0,4.2714,236.97
1980-05-16,0,4.0143,223.59
1980-05-17,0,4.0857,219.66
1980-05-18,0.1,4.1,226.46
1980-05-19,7.1,3.9286,222.86
1980-05-20,7.6,3.8714,209.16
1980-05-21,0,3.5714,219.01
1980-05-22,8,3.3,232.6
1980-05-23,4.2,3.1286,228.19
1980-05-24,3.1,2.8286,221.11
1980-05-25,7.6,2.6143,236.69
1980-05-26,4,2.5857,234.88
1980-05-27,7.4,2.3571,228.09
1980-05-28,3,2.4571,228.09
1980-05-29,0,2.8143,267.14
1980-05-30,0,3.1143,339.2
1980-05-31,0,3.2429,306.68
1980-06-01,0,3.2429,286.04
1980-06-02,0,3.4,263.01
1980-06-03,0,3.6143,242.42
1980-06-04,0,3.7,230.24
1980-06-05,0,3.6714,216.64
1980-06-06,0,3.6,205.46
1980-06-07,0,3.5143,192.91
1980-06-08,0,3.6,185.35
1980-06-09,0,3.4,178.07
1980-06-10,0,3.4,173.67
1980-06-11,0,3.3143,176.34
1980-06-12,0,3.1429,177.96
1980-06-13,0,2.9857,171
1980-06-14,0,2.9286,169.37
1980-06-15,0,2.8286,176.29
1980-06-16,0,2.9571,183.51
1980-06-17,0,3.0143,185.24
1980-06-18,0,3.0714,178.08
1980-06-19,0,3.2,171
1980-06-20,0,3.4857,164.13
1980-06-21,0,3.7857,157.44
1980-06-22,0,3.6429,148.56
1980-06-23,22.6,3.4857,138.57
1980-06-24,2.4,3.3,141.9
1980-06-25,2.8,3.1,175.12
1980-06-26,1.2,2.9857,249.29
1980-06-27,0,2.8143,253.17
1980-06-28,0,2.6286,242.29
1980-06-29,0,2.9571,233.49
1980-06-30,0,3.2286,228.16
1980-07-01,0,3.5,225.16
1980-07-02,0,3.8571,217.13
1980-07-03,0,4.0429,208.45
1980-07-04,0,4.1,200.54
1980-07-05,0,4.1286,190.01
1980-07-06,0,3.9857,178.13
1980-07-07,0,3.8857,168.4
1980-07-08,0,3.8143,157.63
1980-07-09,0,3.6,153.45
1980-07-10,0,3.6571,150.9
1980-07-11,0,3.6857,145.4
1980-07-12,0,3.4857,138.54
1980-07-13,0,3.4286,134.83
1980-07-14,7.2,3.2857,139.43
1980-07-15,8.2,3,154.36
1980-07-16,0.8,3.0571,171.87
1980-07-17,0.1,2.8143,183.45
1980-07-18,0,2.8429,179.8
1980-07-19,0,2.8857,164.22
1980-07-20,0,2.9143,157.43
1980-07-21,0,2.9571,153.39
1980-07-22,0,3.1714,150.9
1980-07-23,0,2.9,147.01
1980-07-24,0,2.8857,144.59
1980-07-25,0,2.7429,140.82
1980-07-26,0,2.9,140.78
1980-07-27,0,3.1571,140.78
1980-07-28,0,3.3429,140.78
1980-07-29,0,3.5714,138.48
1980-07-30,0,3.9571,132.6
1980-07-31,0,4.2143,126.84
1980-08-01,0,4.6286,123.36
1980-08-02,0,4.5571,121.23
1980-08-03,0,4.1429,117.91
1980-08-04,0,4.1571,115.83
1980-08-05,0,3.8714,118.85
1980-08-06,12,3.6143,126.67
1980-08-07,6,3.4286,130.68
1980-08-08,1.8,2.9571,147.69
1980-08-09,6.8,2.8857,153.34
1980-08-10,3.7,3.0429,154.04
1980-08-11,10,2.7714,166.1
1980-08-12,5.6,2.8,186.53
1980-08-13,4.2,2.9143,220.61
1980-08-14,5.2,2.9143,228.76
1980-08-15,0,3.0429,242.97
1980-08-16,5.6,3.2,275.29
1980-08-17,11.4,3.0714,292.63
1980-08-18,7.8,3.1857,277.1
1980-08-19,0,3.1857,305.73
1980-08-20,11.4,3.3286,366.29
1980-08-21,2.6,3.4857,414.47
1980-08-22,0,3.5286,476.77
1980-08-23,3,3.4286,406.72
1980-08-24,0,3.7857,354.93
1980-08-25,2,4.0429,342.65
1980-08-26,3.2,4.1286,310.77
1980-08-27,0,3.9429,277.19
1980-08-28,0,4.0857,257.18
1980-08-29,0,4.1571,246.45
1980-08-30,0,4.2143,229.01
1980-08-31,0,4.4143,211.82
1980-09-01,0,4.3286,190.52
1980-09-02,0,4.5571,186.4
1980-09-03,0,4.9143,177
1980-09-04,0,4.9857,162.9
1980-09-05,0,5.1571,156.14
1980-09-06,0,5.5,154.81
1980-09-07,0,5.5571,144.18
1980-09-08,0,5.8,141.91
1980-09-09,0,5.8571,138.98
1980-09-10,0,5.8857,137.68
1980-09-11,0,5.9714,137.03
1980-09-12,0,6.0714,134.2
1980-09-13,0,6.2,127.05
1980-09-14,0,6.3143,119.56
1980-09-15,0,6.3143,113.25
1980-09-16,0,6.5714,109.6
1980-09-17,0,6.6857,107.4
1980-09-18,0,6.8714,103.14
1980-09-19,0,7.1286,98.97
1980-09-20,0,7.1429,90.9
1980-09-21,0,7.0571,90.43
1980-09-22,0,7.0857,90.95
1980-09-23,0,6.9143,87.95
1980-09-24,0,6.9,89.94
1980-09-25,0,6.7857,93.05
1980-09-26,0,6.6286,93.05
1980-09-27,0,6.6571,91.33
1980-09-28,0,6.6,88.61
1980-09-29,0,6.6571,86.91
1980-09-30,0,6.8714,84.27
1980-10-01,0,6.9143,88.5
1980-10-02,0.1,6.8714,88.65
1980-10-03,0.4,6.8571,82.74
1980-10-04,0.1,6.8286,80.09
1980-10-05,0,6.8286,78.52
1980-10-06,0,6.7714,73.8
1980-10-07,0,6.6429,75.43
1980-10-08,0,6.7286,84.11
1980-10-09,0,7.0857,81.48
1980-10-10,0,7.2429,70.58
1980-10-11,0,7.3571,71.93
1980-10-12,0,7.6286,69.07
1980-10-13,0,7.6,67.32
1980-10-14,0,7.4286,66.24
1980-10-15,0,7.3143,65.61
1980-10-16,0,7,67.28
1980-10-17,0,6.8714,67.3
1980-10-18,0,6.8429,66.24
1980-10-19,0,6.8286,64.56
1980-10-20,0,7.3714,68.82
1980-10-21,0,7.9286,65.55
1980-10-22,0,8.4,63.5
1980-10-23,0,8.2,60.85
1980-10-24,5,7.6714,59.22
1980-10-25,8,7.2571,59.2
1980-10-26,9,7.0571,64.63
1980-10-27,0,6.8571,74.1
1980-10-28,0,6.6429,87.07
1980-10-29,0,6.3143,82.98
1980-10-30,0,6.8143,76.02
1980-10-31,0,7.6,71.57
1980-11-01,0,8.3286,64.59
1980-11-02,0,8.6286,61.34
1980-11-03,0,8.6286,57.29
1980-11-04,0,8.9,54.2
1980-11-05,0,9.1,53.23
1980-11-06,0,9.1571,51.75
1980-11-07,0.4,9.1857,51.73
1980-11-08,0,9.0143,50.64
1980-11-09,24.6,8.9,44.86
1980-11-10,0,8.6857,54.44
1980-11-11,3.8,7.9286,62.23
1980-11-12,0,7.5429,67.23
1980-11-13,0.8,7.1143,69.49
1980-11-14,6.2,6.4857,73.01
1980-11-15,26.6,6.1714,73.05
1980-11-16,2.4,5.9571,80.55
1980-11-17,0,6.1143,98.95
1980-11-18,0,6.5286,100
1980-11-19,0,6.6857,86.06
1980-11-20,0,6.9,77.39
1980-11-21,0,7.2286,71.98
1980-11-22,0,7.5,68.01
1980-11-23,0,7.7143,62.53
1980-11-24,0,7.6286,58.27
1980-11-25,0,7.6857,56.67
1980-11-26,0,7.6714,55.69
1980-11-27,0,7.5857,52.34
1980-11-28,0,7.7571,52.18
1980-11-29,0,7.8429,55.64
1980-11-30,0,8.0286,54.18
1980-12-01,0,8.1,51.44
1980-12-02,0,8.0429,47.14
1980-12-03,0,7.8286,42.77
1980-12-04,0,7.8,44.83
1980-12-05,0,7.5714,46.58
1980-12-06,0,7.5,47.61
1980-12-07,0,7.3286,46.62
1980-12-08,0,7.0286,48.46
1980-12-09,2.4,6.5571,45.42
1980-12-10,14,6.4571,44.41
1980-12-11,16.6,6.2857,53.19
1980-12-12,1.8,6.1,73.8
1980-12-13,0,5.8,80.98
1980-12-14,0,5.6429,73.83
1980-12-15,0,5.7571,68.03
1980-12-16,0,6.0571,64.58
1980-12-17,0,5.9429,64.54
1980-12-18,28,5.8571,64.54
1980-12-19,2.6,5.8857,74.19
1980-12-20,4.6,5.7,85.39
1980-12-21,1.4,5.4,87.76
1980-12-22,4.6,5.2857,81.48
1980-12-23,0,5.4,76.08
1980-12-24,0,5.8143,77.57
1980-12-25,0,6.3429,77.28
1980-12-26,0,6.7571,71.98
1980-12-27,0,7,68.01
1980-12-28,0,7.4143,63.54
1980-12-29,0,7.5143,60.85
1980-12-30,0,7.4571,58.25
1980-12-31,36.4,7.4714,56.67
1981-01-01,0,7.2429,58.27
1981-01-02,37,6.9571,78.08
1981-01-03,26.6,6.7286,85.37
1981-01-04,21,6.2571,168.81
1981-01-05,14,5.6857,269.15
1981-01-06,26.4,5.0143,278.59
1981-01-07,2.4,4.2714,213.78
1981-01-08,20,3.5143,180.65
1981-01-09,50,2.7571,188.98
1981-01-10,60,2.1857,467.3
1981-01-11,35,1.8571,1120.48
1981-01-12,34.4,1.7,1794.43
1981-01-13,45.6,1.6714,2385.49
1981-01-14,24.6,1.7857,2835.23
1981-01-15,8.2,1.8143,2669.29
1981-01-16,12,2.2714,2109.49
1981-01-17,16.6,2.7143,1706.38
1981-01-18,0,3.1286,1659.67
1981-01-19,1,3.5286,1744.23
1981-01-20,20,3.8714,1378.05
1981-01-21,7.8,3.9857,1345.26
1981-01-22,30,4.2,1538.1
1981-01-23,4.2,4.3,1952.9
1981-01-24,9.1,4.2714,2022.71
1981-01-25,3,4.4286,1327.68
1981-01-26,1.9,4.7429,1064.62
1981-01-27,0.1,4.7571,940.09
1981-01-28,1.2,5.1714,832.05
1981-01-29,0,5.7714,888.5
1981-01-30,0,6.0571,1216.99
1981-01-31,0,6.5571,1094.56
1981-02-01,0,6.6714,744.24
1981-02-02,0,6.5,664.95
1981-02-03,39,6.5571,609.9
1981-02-04,41,6.3429,700.67
1981-02-05,0,5.9,1330.09
1981-02-06,6.8,5.6714,1463.61
1981-02-07,0,5.4857,1081.13
1981-02-08,20.6,5.3571,1131.76
1981-02-09,11,5.1571,1233.97
1981-02-10,8.8,4.8286,1153.75
1981-02-11,17,4.7571,956.98
1981-02-12,39.2,4.8143,2065.42
1981-02-13,0,5.0143,2438.91
1981-02-14,5.6,5.0571,1591.07
1981-02-15,0,5.1286,1290.56
1981-02-16,17.8,5.4286,1051.42
1981-02-17,0,5.8143,1297.8
1981-02-18,4.6,6.0857,1384.57
1981-02-19,0,6.2429,1127.02
1981-02-20,0,6.0286,1020.82
1981-02-21,2.4,5.9,909.08
1981-02-22,33.4,5.7286,960.47
1981-02-23,2.2,5.5429,1240.54
1981-02-24,30.2,5.4143,1098.98
1981-02-25,15,4.9,1128.1
1981-02-26,27.2,4.2571,1371.01
1981-02-27,36.4,4.3143,1994.12
1981-02-28,1,4.4429,3170.76
1981-03-01,0,4.7429,2848.41
1981-03-02,0,5.0857,1784.23
1981-03-03,2.4,5.4857,1403.63
1981-03-04,0,6.2,1162.56
1981-03-05,0,7.1429,1038.54
1981-03-06,0,7.4429,923.72
1981-03-07,0,7.5714,875.85
1981-03-08,0,7.4,856.77
1981-03-09,0,7.1143,834.63
